family,x,y,count
P2,0.07,0.37,3620
P2,0.00,0.21,13202
P2,0.03,0.39,5581
P2,0.02,0.39,5222
P2,0.01,0.39,5891
P2,0.01,0.38,5733
P2,-0.22,0.77,2105
P2,-0.22,0.78,1918
P2,-0.21,0.78,2001
P2,-0.21,0.77,1924
P2,-0.20,0.77,1755
P2,-0.24,0.36,2119
P2,-0.24,0.35,1114
P2,-0.05,1.23,139
P2,-0.05,1.24,308
P2,-0.06,1.24,393
P2,-0.06,1.23,182
P2,0.11,0.74,1152
P2,0.11,0.73,49374
P2,0.12,0.72,674
P2,0.06,0.95,1425
P2,0.07,0.95,1543
P2,0.08,0.95,1818
P2,0.13,0.81,1263
P2,0.12,0.81,1135
P2,0.12,0.82,9491
P2,0.09,0.78,1318
P2,0.00,0.73,2562
P2,0.11,0.87,2930
P2,0.10,0.87,3124
P2,0.10,0.86,11601
P2,-0.05,0.57,2590
P2,-0.05,0.58,2357
P2,-0.16,0.34,573
P2,-0.17,0.34,181
P2,0.05,0.20,6942
P2,0.03,0.64,2266
P2,0.04,0.65,3247
P2,0.05,0.65,83127
P2,-0.24,0.47,3343
P2,0.03,0.41,5106
P2,0.03,0.42,5231
P2,0.02,0.42,5343
P2,0.02,0.41,5028
P2,0.01,0.41,6042
P2,0.06,0.21,13728
P2,0.07,0.21,13531
P2,0.02,1.27,278
P2,0.02,1.28,424
P2,0.09,0.81,7943
P2,0.13,0.79,1547
P2,0.14,0.79,2002
P2,0.14,0.78,10870
P2,0.15,0.78,9093
P2,0.06,0.25,11252
P2,0.06,0.26,8367
P2,-0.12,0.27,3203
P2,-0.12,0.28,2744
P2,-0.13,0.28,2040
P2,-0.14,0.27,1114
P2,-0.20,0.98,1156
P2,-0.19,0.98,1081
P2,-0.18,0.98,922
P2,-0.22,0.99,741
P2,-0.21,0.99,834
P2,-0.21,0.98,1089
P2,0.16,0.42,9753
P2,0.16,0.43,10510
P2,0.16,0.44,243328
P2,0.05,0.26,9008
P2,0.05,0.25,11145
P2,0.01,0.63,11953
P2,0.00,0.64,114901
P2,0.00,0.63,39327
P2,-0.11,0.38,2380
P2,-0.11,0.39,2335
P2,-0.12,0.39,2122
P2,-0.12,0.38,2302
P2,0.08,0.64,3029
P2,0.09,0.64,4396
P2,0.10,0.64,179885
P2,-0.20,0.71,1761
P2,-0.19,0.71,1481
P2,-0.08,0.23,9950
P2,-0.07,0.23,11425
P2,-0.14,0.96,620
P2,0.04,0.24,11820
P2,0.03,0.24,12656
P2,0.11,0.22,3582
P2,0.12,0.22,1519
P2,0.01,0.20,6812
P2,-0.09,0.26,5395
P2,-0.24,0.44,3667
P2,-0.23,0.44,3462
P2,-0.22,0.44,1431
P2,0.07,0.52,2180
P2,0.07,0.53,2127
P2,0.08,0.53,2140
P2,0.08,0.52,1757
P2,0.11,0.84,1870
P2,0.10,0.85,1638
P2,0.09,0.85,7378
P2,0.01,0.26,9028
P2,0.00,0.26,9780
P2,0.13,0.89,2179
P2,0.12,0.89,2087
P2,0.12,0.88,2252
P2,0.06,0.24,11496
P2,0.05,0.24,11941
P2,-0.03,0.47,4339
P2,-0.02,0.47,4959
P2,-0.02,0.46,5350
P2,-0.21,1.26,479
P2,-0.22,1.26,503
P2,-0.23,1.26,688
P2,-0.20,0.93,1363
P2,-0.19,0.93,1265
P2,-0.18,0.93,1139
P2,0.03,1.29,417
P2,0.02,1.29,533
P2,0.01,1.29,261
P2,-0.01,0.36,6605
P2,0.01,0.35,6830
P2,0.02,0.38,5152
P2,0.04,0.20,7390
P2,0.04,0.21,12742
P2,0.03,0.21,13714
P2,0.00,0.53,3283
P2,0.00,0.54,4315
P2,0.01,0.54,3568
P2,0.02,0.54,3360
P2,0.02,0.53,2808
P2,0.18,0.82,4590
P2,-0.05,0.79,2262
P2,-0.04,0.79,3128
P2,-0.04,0.80,2043
P2,-0.03,0.80,3176
P2,-0.03,0.79,3444
P2,-0.22,0.89,1639
P2,-0.21,0.89,1536
P2,-0.20,0.88,1384
P2,-0.05,0.35,5696
P2,-0.06,0.35,5753
P2,-0.07,0.35,5280
P2,0.05,0.21,12691
P2,0.08,0.25,7903
P2,0.08,0.26,5771
P2,0.09,0.26,6008
P2,0.10,0.26,5781
P2,0.10,0.25,4851
P2,-0.02,0.38,6380
P2,-0.03,0.38,5929
P2,-0.03,0.37,6018
P2,-0.07,1.19,161
P2,-0.07,1.20,253
P2,-0.08,1.20,201
P2,-0.08,1.19,332
P2,0.07,0.23,10345
P2,0.14,0.82,7550
P2,0.14,0.83,3195
P2,0.15,0.83,3497
P2,0.16,0.78,8699
P2,0.16,0.79,4261
P2,-0.24,1.04,1080
P2,-0.24,1.03,1057
P2,0.02,0.25,11970
P2,0.03,0.25,12105
P2,0.04,0.25,11245
P2,-0.20,0.82,1979
P2,-0.19,0.82,1557
P2,-0.06,0.66,3090
P2,-0.23,0.36,772
P2,-0.08,0.22,9514
P2,-0.09,0.23,7385
P2,-0.10,0.23,6521
P2,-0.10,0.22,6044
P2,-0.02,0.25,11655
P2,-0.01,0.25,13331
P2,0.21,1.07,346
P2,0.22,1.07,384
P2,0.23,1.07,372
P2,-0.19,0.40,397
P2,-0.18,0.40,552
P2,-0.18,0.41,577
P2,-0.17,0.41,815
P2,-0.17,0.40,672
P2,0.03,0.63,3340
P2,0.04,0.63,83758
P2,-0.03,0.22,11870
P2,0.02,0.55,3526
P2,0.01,0.55,3781
P2,0.00,0.55,4222
P2,-0.12,1.02,229
P2,-0.13,1.02,399
P2,-0.13,1.03,857
P2,0.02,0.85,1539
P2,0.03,0.85,1353
P2,0.03,0.84,2663
P2,0.08,0.73,252
P2,0.08,0.74,577
P2,0.09,0.73,48326
P2,-0.03,0.73,1763
P2,-0.03,0.74,3374
P2,-0.04,0.74,2515
P2,-0.04,0.73,3140
P2,0.08,0.35,19767
P2,-0.04,1.10,158
P2,-0.03,1.10,268
P2,-0.03,1.11,570
P2,-0.24,0.30,1141
P2,-0.13,0.25,1989
P2,-0.14,0.25,845
P2,-0.15,0.25,57
P2,-0.20,0.84,1805
P2,0.04,0.83,1749
P2,0.04,0.84,6957
P2,0.03,0.83,4735
P2,0.01,0.93,828
P2,0.01,0.94,750
P2,0.02,0.94,1100
P2,0.03,0.94,1228
P2,0.03,0.93,1363
P2,0.10,0.75,83
P2,0.11,0.75,62
P2,0.12,0.74,27073
P2,0.12,0.73,8625
P2,0.13,0.72,29
P2,0.13,0.71,79
P2,0.13,0.70,56339
P2,0.14,0.68,201
P2,0.14,0.67,346
P2,-0.02,0.35,6531
P2,-0.01,0.35,6526
P2,0.00,0.35,6379
P2,-0.11,0.43,2735
P2,0.16,0.45,18501
P2,0.15,0.98,1210
P2,0.15,0.99,1213
P2,0.16,0.98,1109
P2,0.19,0.82,5988
P2,0.21,0.79,1070
P2,0.22,0.79,800
P2,0.24,0.77,2851
P2,0.27,0.79,585
P2,0.26,0.79,446
P2,0.25,0.79,489
P2,0.25,0.77,1974
P2,0.25,0.78,437
P2,0.26,0.77,608
P2,0.26,0.76,12
P2,0.27,0.76,120
P2,0.28,0.76,174
P2,-0.08,0.78,1325
P2,-0.08,0.79,1369
P2,-0.09,0.79,3558
P2,-0.10,0.79,1915
P2,-0.10,0.78,3114
P2,-0.13,0.30,1277
P2,-0.14,0.30,883
P2,-0.04,0.75,2826
P2,-0.04,0.76,2289
P2,-0.05,0.76,2469
P2,-0.06,0.76,2674
P2,-0.06,0.75,1932
P2,-0.13,0.38,1705
P2,-0.10,0.31,3573
P2,-0.10,0.32,3346
P2,-0.11,0.32,2997
P2,-0.11,0.31,3347
P2,-0.12,0.84,645
P2,-0.13,0.84,824
P2,0.18,0.80,1313
P2,0.18,0.81,491
P2,0.19,0.78,5818
P2,0.23,0.77,299
P2,-0.04,0.36,5855
P2,-0.04,0.37,5230
P2,-0.03,0.36,6501
P2,-0.20,1.03,1396
P2,-0.11,0.42,2365
P2,-0.13,0.42,2268
P2,-0.21,0.61,2090
P2,-0.20,0.61,1463
P2,-0.19,0.61,961
P2,-0.21,0.75,1320
P2,-0.20,0.75,1121
P2,-0.05,0.45,4388
P2,-0.06,0.46,4333
P2,-0.06,0.45,4323
P2,-0.07,0.45,3876
P2,-0.23,0.79,2168
P2,-0.22,0.79,2415
P2,0.08,1.37,147
P2,0.08,1.38,330
P2,0.07,1.38,134
P2,0.07,1.37,107
P2,0.10,0.83,2122
P2,0.12,0.79,1483
P2,0.26,0.80,286
P2,0.26,0.81,1874
P2,0.27,0.81,1216
P2,0.28,0.80,556
P2,-0.09,0.46,2994
P2,-0.10,0.46,2561
P2,-0.12,0.29,3098
P2,-0.13,0.29,1762
P2,0.02,0.35,6994
P2,0.23,0.82,5995
P2,0.23,0.83,1346
P2,0.05,0.41,4952
P2,0.06,0.41,3512
P2,0.01,0.25,11381
P2,0.00,0.25,11377
P2,-0.15,0.97,646
P2,-0.01,0.46,5352
P2,-0.01,0.47,4680
P2,-0.21,0.87,983
P2,-0.20,0.87,776
P2,-0.22,1.14,960
P2,-0.21,1.14,1094
P2,-0.20,1.14,1218
P2,0.06,1.12,406
P2,0.06,1.13,513
P2,0.05,1.13,487
P2,0.05,1.12,446
P2,0.00,0.38,6282
P2,0.00,0.39,6722
P2,-0.04,0.61,3033
P2,-0.04,0.62,2929
P2,-0.05,0.62,2969
P2,-0.05,0.61,2515
P2,-0.06,0.61,2641
P2,-0.06,0.29,6688
P2,-0.07,0.29,4981
P2,-0.08,0.29,4858
P2,0.15,0.84,1366
P2,0.15,0.85,1515
P2,0.16,0.85,1649
P2,0.16,0.84,1600
P2,0.17,0.84,1644
P2,-0.21,0.71,1935
P2,-0.24,0.51,3508
P2,-0.19,0.56,544
P2,-0.20,0.56,1149
P2,-0.19,0.90,1295
P2,0.04,0.30,6980
P2,0.03,0.30,7539
P2,-0.15,1.19,343
P2,-0.14,1.19,344
P2,-0.13,1.19,241
P2,-0.13,1.18,451
P2,0.07,0.24,8899
P2,-0.01,0.45,4496
P2,-0.02,0.45,5176
P2,-0.22,0.33,800
P2,-0.21,0.33,1807
P2,-0.20,0.33,1481
P2,-0.07,0.22,10268
P2,-0.11,0.63,1530
P2,-0.11,0.64,1893
P2,-0.12,0.64,1950
P2,-0.13,0.63,1310
P2,0.14,0.46,1311
P2,0.14,0.45,9400
P2,-0.20,1.16,557
P2,-0.19,1.16,666
P2,-0.19,1.17,537
P2,-0.18,1.16,478
P2,-0.19,0.73,1303
P2,-0.04,0.45,4821
P2,-0.02,1.06,318
P2,-0.02,1.07,337
P2,0.06,0.51,2332
P2,0.08,0.51,2280
P2,-0.18,1.07,966
P2,-0.19,1.07,1209
P2,-0.20,1.07,1191
P2,0.01,1.00,595
P2,0.02,1.00,676
P2,0.02,1.01,521
P2,0.02,0.71,9352
P2,-0.08,0.80,3645
P2,-0.09,0.80,2761
P2,0.07,1.10,644
P2,0.07,1.11,787
P2,0.08,1.10,585
P2,0.18,0.84,1950
P2,0.18,0.85,1328
P2,0.19,0.85,1183
P2,0.19,0.84,1670
P2,0.23,0.79,436
P2,-0.09,0.47,2694
P2,-0.09,0.48,2420
P2,-0.10,0.48,2578
P2,-0.10,0.47,2704
P2,0.09,0.51,2148
P2,0.10,0.51,2004
P2,0.10,0.50,1846
P2,0.00,0.78,2128
P2,0.00,0.79,2429
P2,0.01,0.79,2739
P2,0.01,0.78,2995
P2,-0.15,0.76,767
P2,-0.15,0.77,958
P2,-0.16,0.77,837
P2,-0.17,0.77,1039
P2,-0.05,0.21,12559
P2,-0.04,0.20,7186
P2,-0.21,1.05,1570
P2,-0.20,1.05,1357
P2,-0.23,0.52,2493
P2,-0.23,0.51,3501
P2,-0.09,0.25,6915
P2,-0.10,0.25,6480
P2,0.03,0.31,6524
P2,0.17,0.78,5712
P2,0.18,0.78,6177
P2,-0.21,0.70,2172
P2,0.03,0.46,4654
P2,-0.10,0.24,6342
P2,0.06,0.87,1800
P2,0.07,0.87,1980
P2,0.12,0.80,958
P2,0.28,0.77,48
P2,0.29,0.78,426
P2,0.29,0.77,117
P2,0.18,0.51,23723
P2,0.18,0.52,22794
P2,-0.21,0.69,2140
P2,-0.20,0.70,1781
P2,-0.19,0.70,1550
P2,-0.19,0.69,1119
P2,0.02,0.40,5100
P2,0.03,0.40,4818
P2,-0.01,1.22,180
P2,-0.01,1.23,275
P2,0.00,1.23,407
P2,0.00,1.22,313
P2,-0.12,1.37,206
P2,-0.12,1.38,245
P2,-0.04,0.56,2358
P2,-0.04,0.57,2457
P2,-0.05,0.56,2628
P2,0.27,0.78,242
P2,0.29,0.76,113
P2,-0.24,0.53,2505
P2,-0.23,0.53,2575
P2,-0.22,0.53,1785
P2,0.11,0.32,311350
P2,0.23,0.32,6296
P2,-0.08,0.21,12205
P2,-0.07,0.63,2257
P2,-0.08,0.63,2188
P2,-0.09,0.63,2226
P2,-0.09,0.62,2250
P2,-0.18,1.31,500
P2,-0.18,1.32,448
P2,-0.17,1.32,511
P2,-0.16,1.32,421
P2,-0.16,1.31,419
P2,-0.09,0.55,2320
P2,-0.09,0.56,1967
P2,-0.21,1.16,381
P2,-0.11,0.37,2338
P2,-0.12,0.37,2281
P2,-0.06,0.70,2800
P2,-0.07,0.70,1958
P2,-0.07,0.69,2902
P2,-0.23,0.47,3255
P2,-0.04,0.29,7898
P2,0.00,0.20,6684
P2,0.15,0.52,1431
P2,-0.10,0.26,5037
P2,-0.12,0.26,3497
P2,0.04,1.39,23
P2,0.04,1.38,222
P2,-0.02,0.59,3052
P2,-0.02,0.60,3129
P2,-0.01,0.60,2886
P2,-0.01,0.59,2670
P2,-0.08,0.65,2412
P2,-0.08,0.66,2249
P2,-0.20,0.78,1621
P2,0.23,0.65,4302
P2,0.12,0.39,2235
P2,0.07,0.20,7081
P2,0.06,0.20,6366
P2,0.03,1.01,829
P2,0.04,1.01,646
P2,0.05,1.01,589
P2,-0.06,0.56,2705
P2,-0.02,0.61,2454
P2,-0.03,0.61,2669
P2,0.10,0.52,1689
P2,0.10,0.53,1842
P2,0.11,0.53,1521
P2,0.11,0.52,1043
P2,0.12,0.52,860
P2,-0.21,1.13,499
P2,-0.20,1.13,736
P2,-0.19,1.13,620
P2,-0.10,0.53,1733
P2,-0.04,0.21,13653
P2,0.15,0.79,2856
P2,0.17,0.79,4078
P2,0.02,0.32,6824
P2,0.00,0.40,5887
P2,0.01,0.40,5764
P2,-0.21,1.02,1111
P2,-0.22,1.02,914
P2,-0.23,1.02,1054
P2,-0.15,0.78,741
P2,0.06,0.30,10548
P2,0.02,0.82,2012
P2,0.03,0.82,1584
P2,0.04,0.82,1925
P2,-0.24,0.37,2154
P2,-0.03,0.75,2120
P2,-0.10,0.20,3989
P2,-0.14,1.06,666
P2,-0.13,1.06,547
P2,-0.23,0.89,1781
P2,0.34,0.75,475
P2,0.34,0.76,188
P2,0.35,0.76,261
P2,0.35,0.75,279
P2,0.36,0.75,257
P2,0.02,0.36,6068
P2,0.04,0.42,5058
P2,0.04,0.41,4950
P2,-0.24,0.80,1738
P2,-0.24,0.81,1455
P2,-0.23,0.81,2048
P2,-0.23,0.80,2302
P2,0.11,0.61,6954
P2,0.12,0.61,8522
P2,0.00,0.27,9331
P2,-0.01,0.27,8814
P2,-0.15,0.46,1334
P2,-0.16,0.46,932
P2,-0.16,0.47,872
P2,-0.17,0.47,663
P2,-0.17,0.46,519
P2,-0.14,0.72,2042
P2,0.15,0.97,1467
P2,0.16,0.97,1538
P2,0.05,1.02,630
P2,0.05,1.03,994
P2,0.04,1.03,1029
P2,0.03,1.03,923
P2,0.06,0.42,4244
P2,0.08,0.41,3039
P2,-0.01,0.90,1442
P2,0.00,0.90,1805
P2,0.00,0.91,1026
P2,0.01,0.90,1935
P2,0.06,0.75,24915
P2,0.07,0.75,4602
P2,0.08,0.75,5644
P2,-0.02,0.50,4044
P2,-0.01,0.50,3544
P2,-0.01,0.51,3526
P2,0.05,0.29,9265
P2,0.06,0.29,6771
P2,0.07,0.28,6010
P2,-0.02,0.34,7235
P2,-0.09,0.73,3119
P2,-0.11,0.73,1377
P2,-0.22,0.81,2106
P2,-0.21,0.81,1824
P2,-0.21,0.80,1669
P2,-0.04,0.44,4764
P2,-0.24,0.42,2613
P2,0.23,0.68,8
P2,0.23,0.67,12
P2,0.23,0.66,11
P2,0.22,0.66,22
P2,0.15,0.41,1480
P2,0.15,0.42,1234
P2,0.15,0.43,1661
P2,-0.08,0.47,3159
P2,-0.08,0.48,2842
P2,-0.24,1.05,941
P2,-0.24,1.06,1089
P2,-0.23,1.06,1243
P2,-0.22,1.06,938
P2,-0.22,1.05,1256
P2,0.09,0.54,2146
P2,0.10,0.54,1789
P2,0.11,0.54,1580
P2,-0.19,0.51,266
P2,-0.20,0.51,533
P2,-0.21,0.51,1282
P2,-0.08,0.56,2418
P2,-0.10,0.56,1370
P2,0.11,0.25,3818
P2,0.12,0.25,2771
P2,0.13,0.25,1503
P2,-0.22,1.07,798
P2,-0.21,1.07,1063
P2,-0.20,1.06,645
P2,-0.13,0.65,1823
P2,-0.14,0.65,1476
P2,0.10,0.24,7507
P2,0.11,0.24,5347
P2,0.12,0.24,3440
P2,0.03,0.56,2879
P2,0.03,0.57,3110
P2,0.01,1.39,24
P2,0.00,0.71,50290
P2,0.00,0.96,809
P2,0.00,0.97,879
P2,-0.01,0.97,660
P2,-0.01,0.96,697
P2,-0.06,0.38,4066
P2,-0.06,0.39,4596
P2,0.22,0.88,929
P2,0.23,0.88,781
P2,-0.07,0.55,2472
P2,-0.07,0.56,2360
P2,-0.06,0.55,3117
P2,-0.03,0.39,5764
P2,-0.22,0.69,2661
P2,-0.20,0.69,1524
P2,-0.08,0.30,4966
P2,-0.09,0.30,4898
P2,-0.10,0.30,3195
P2,-0.02,0.33,8310
P2,-0.14,0.35,1662
P2,-0.15,0.35,910
P2,-0.01,0.40,6058
P2,0.16,0.41,27610
P2,-0.20,0.66,1487
P2,0.24,0.81,1581
P2,0.24,0.82,4139
P2,0.25,0.82,1087
P2,0.25,0.81,3337
P2,0.03,0.34,6934
P2,0.04,0.34,7001
P2,0.05,0.35,5083
P2,0.06,0.35,4356
P2,0.06,0.34,5153
P2,0.05,1.04,892
P2,0.06,1.04,836
P2,0.06,1.05,423
P2,0.07,1.05,555
P2,0.07,1.04,599
P2,-0.14,0.29,1200
P2,-0.15,0.29,674
P2,-0.07,0.32,4987
P2,-0.08,0.32,4285
P2,0.00,0.41,6317
P2,-0.01,0.41,5839
P2,-0.01,0.42,5451
P2,-0.02,0.41,5583
P2,0.10,0.68,53986
P2,0.11,0.67,860
P2,0.04,0.31,6640
P2,-0.06,0.33,5298
P2,-0.04,0.40,5281
P2,-0.03,0.40,5870
P2,0.10,0.29,7404
P2,0.11,0.29,6059
P2,-0.10,0.21,7510
P2,-0.11,0.21,4043
P2,-0.15,0.91,486
P2,-0.16,0.91,772
P2,-0.17,0.91,1196
P2,-0.17,0.90,1218
P2,0.12,0.47,1197
P2,0.12,0.48,1490
P2,0.13,0.48,1048
P2,0.14,0.31,911
P2,0.15,0.31,7278
P2,0.16,0.31,4447
P2,0.03,0.26,9951
P2,0.11,0.21,3481
P2,0.12,0.21,1131
P2,0.12,0.20,170
P2,0.16,0.81,829
P2,-0.15,0.32,1005
P2,-0.16,0.32,636
P2,-0.17,0.32,136
P2,-0.09,0.22,7463
P2,-0.06,0.36,5354
P2,-0.07,0.36,4424
P2,-0.08,0.36,4035
P2,-0.22,0.67,2216
P2,-0.21,0.67,1987
P2,-0.21,0.68,2152
P2,-0.20,0.68,1994
P2,-0.20,0.67,1739
P2,0.09,1.26,182
P2,0.09,1.27,180
P2,0.10,1.27,215
P2,0.10,1.26,259
P2,-0.04,0.53,3181
P2,-0.04,0.52,3003
P2,0.05,0.93,1753
P2,0.04,0.93,1657
P2,0.09,0.23,6145
P2,0.06,1.39,26
P2,0.06,1.38,178
P2,-0.21,1.08,1263
P2,-0.20,1.08,957
P2,-0.17,0.55,841
P2,-0.18,0.55,432
P2,0.21,0.91,2416
P2,0.21,0.92,1609
P2,0.22,0.91,1892
P2,-0.24,0.87,1353
P2,-0.23,0.87,1566
P2,-0.22,0.87,1436
P2,-0.09,0.21,10485
P2,-0.22,0.55,2261
P2,-0.21,0.55,1633
P2,0.06,0.49,3032
P2,0.07,0.49,2911
P2,0.08,0.49,2138
P2,-0.24,0.97,784
P2,-0.24,0.98,795
P2,-0.23,0.98,1142
P2,-0.23,0.97,1078
P2,-0.01,0.76,3534
P2,0.00,0.76,2353
P2,0.00,0.75,1289
P2,-0.05,0.41,5313
P2,-0.05,0.42,4967
P2,-0.04,0.41,4387
P2,-0.17,1.17,590
P2,-0.17,1.18,916
P2,-0.16,1.18,919
P2,-0.16,1.17,515
P2,-0.15,1.17,637
P2,-0.18,0.74,671
P2,-0.05,0.63,2732
P2,-0.05,0.64,2610
P2,-0.06,0.64,2685
P2,0.07,0.84,1446
P2,0.06,0.84,4468
P2,0.15,0.69,1714
P2,0.16,0.68,58
P2,0.16,0.67,105
P2,0.09,0.52,1686
P2,0.09,0.33,29811
P2,0.10,0.33,12680
P2,-0.22,0.47,1804
P2,-0.11,0.51,1540
P2,-0.12,0.51,1560
P2,-0.13,0.51,1220
P2,-0.24,0.40,3770
P2,-0.04,1.11,497
P2,-0.04,1.12,418
P2,-0.05,1.12,513
P2,-0.05,1.11,301
P2,-0.24,0.69,2927
P2,0.09,0.57,1804
P2,0.10,0.57,1728
P2,0.11,0.57,2419
P2,0.11,0.56,2051
P2,-0.18,0.48,492
P2,-0.19,0.48,220
P2,-0.20,0.48,197
P2,0.22,0.32,3205
P2,0.21,0.32,6553
P2,0.00,1.08,297
P2,0.00,1.09,417
P2,0.01,1.09,482
P2,0.02,1.09,420
P2,0.02,1.08,451
P2,-0.21,1.17,505
P2,-0.20,1.17,486
P2,-0.20,1.18,694
P2,-0.19,1.18,684
P2,-0.12,0.40,2768
P2,-0.13,0.40,2539
P2,-0.14,0.40,1822
P2,-0.14,0.39,1075
P2,-0.03,0.48,4209
P2,-0.06,0.42,4610
P2,-0.07,0.42,3811
P2,0.04,1.15,265
P2,0.03,1.15,204
P2,0.02,1.15,395
P2,0.10,0.92,2712
P2,0.10,0.93,2674
P2,0.09,0.92,2973
P2,0.07,0.74,454
P2,0.08,0.72,62502
P2,0.10,0.27,6956
P2,0.11,0.27,3291
P2,0.11,0.26,2681
P2,-0.20,0.72,1759
P2,-0.19,0.72,1394
P2,-0.15,1.14,399
P2,-0.14,1.14,230
P2,-0.03,1.12,395
P2,-0.03,1.13,348
P2,-0.03,0.82,1588
P2,-0.03,0.83,1736
P2,-0.04,0.83,2599
P2,0.00,0.98,721
P2,0.05,0.66,1200
P2,0.06,0.66,76601
P2,0.06,0.65,61580
P2,-0.08,0.89,790
P2,-0.08,0.90,704
P2,-0.09,0.90,604
P2,-0.09,0.89,634
P2,0.09,0.61,25540
P2,0.10,0.61,6035
P2,0.12,0.90,11898
P2,0.11,0.90,12280
P2,0.11,0.89,2081
P2,-0.24,0.74,2088
P2,-0.24,0.75,1751
P2,-0.23,0.75,1885
P2,-0.23,0.74,2430
P2,-0.22,0.74,2380
P2,0.24,0.85,841
P2,0.24,0.86,5573
P2,0.25,0.86,1759
P2,0.25,0.85,3555
P2,0.26,0.85,3211
P2,0.10,0.23,5506
P2,0.11,0.23,4419
P2,0.19,0.66,21316
P2,0.10,0.58,3515
P2,0.11,0.58,9154
P2,0.12,0.58,13464
P2,0.13,0.28,1965
P2,0.14,0.28,1054
P2,-0.03,0.41,5062
P2,-0.03,0.71,1657
P2,-0.03,0.72,2049
P2,-0.04,0.72,2611
P2,-0.04,0.71,1964
P2,0.16,0.83,3635
P2,-0.17,0.98,857
P2,-0.13,0.83,1012
P2,0.00,0.69,6643
P2,0.01,0.68,2095
P2,0.02,0.56,2989
P2,0.01,0.56,2957
P2,0.01,0.57,3119
P2,0.00,0.57,3434
P2,0.00,0.56,3446
P2,-0.08,1.06,568
P2,-0.08,1.07,525
P2,-0.09,1.07,572
P2,-0.09,1.06,358
P2,-0.17,1.16,491
P2,-0.16,1.16,631
P2,-0.10,0.64,1860
P2,-0.10,0.65,2121
P2,-0.11,0.65,1890
P2,0.07,0.35,4454
P2,-0.20,0.90,1348
P2,-0.02,0.27,10129
P2,0.07,0.27,6374
P2,0.07,0.26,6861
P2,0.11,0.55,1906
P2,0.12,0.55,1632
P2,0.13,0.55,1520
P2,-0.02,0.69,90907
P2,-0.02,0.70,2772
P2,-0.01,0.70,73064
P2,-0.01,0.69,67842
P2,0.03,0.81,1427
P2,0.04,0.81,1776
P2,0.05,0.81,1681
P2,-0.17,0.95,929
P2,-0.16,0.95,587
P2,-0.15,0.95,472
P2,-0.18,0.51,413
P2,-0.11,1.00,261
P2,-0.12,1.00,499
P2,-0.12,1.01,509
P2,0.03,0.59,2401
P2,0.03,0.60,2487
P2,0.04,0.60,3066
P2,0.05,0.60,2886
P2,0.05,0.59,2508
P2,-0.05,0.40,4563
P2,0.03,0.49,3670
P2,0.04,0.49,3154
P2,0.05,0.49,3173
P2,0.30,0.76,70
P2,0.31,0.76,247
P2,0.31,0.77,614
P2,0.32,0.77,451
P2,0.32,0.76,545
P2,0.23,0.30,965
P2,0.22,0.30,1315
P2,0.21,0.30,1022
P2,-0.14,0.47,1884
P2,-0.15,0.47,1389
P2,0.09,0.49,2146
P2,0.10,0.49,1922
P2,-0.13,0.62,1187
P2,-0.09,0.53,1732
P2,-0.09,0.54,2365
P2,-0.08,0.35,5033
P2,-0.09,0.36,4499
P2,-0.08,0.40,3539
P2,-0.08,0.41,4194
P2,-0.09,0.40,3990
P2,0.07,0.32,11542
P2,0.08,0.32,4442
P2,-0.05,0.71,2512
P2,-0.05,0.70,1808
P2,0.08,0.38,3901
P2,0.09,0.39,2929
P2,-0.09,0.61,1780
P2,-0.23,0.30,2287
P2,-0.22,0.30,2857
P2,0.14,0.61,8507
P2,0.03,0.55,3671
P2,0.08,0.44,2569
P2,0.08,0.45,2949
P2,0.09,0.45,2087
P2,0.09,0.44,2387
P2,-0.13,0.41,2447
P2,-0.14,0.41,1963
P2,-0.15,0.41,1237
P2,-0.15,0.40,1297
P2,-0.09,0.27,5111
P2,-0.10,0.27,4738
P2,-0.10,0.28,4064
P2,-0.16,1.13,582
P2,-0.16,1.14,636
P2,-0.17,1.14,667
P2,-0.18,1.14,671
P2,-0.18,1.13,691
P2,0.06,0.80,5474
P2,0.06,0.74,2634
P2,0.07,0.72,37959
P2,-0.03,0.42,5096
P2,-0.02,0.42,4258
P2,0.06,1.00,1135
P2,0.05,1.00,1192
P2,0.04,1.00,601
P2,0.02,0.79,2034
P2,0.02,0.78,4803
P2,0.03,0.78,2484
P2,0.09,0.74,1117
P2,-0.21,1.00,740
P2,-0.20,1.00,716
P2,-0.20,1.01,649
P2,-0.19,1.00,702
P2,-0.21,0.76,1594
P2,-0.20,0.76,1431
P2,0.03,0.44,3963
P2,0.04,0.39,5113
P2,-0.06,0.63,2172
P2,0.02,0.62,3207
P2,0.02,0.63,3812
P2,0.01,0.62,2832
P2,0.01,0.95,803
P2,0.08,0.80,1014
P2,0.10,0.79,1277
P2,0.09,0.79,1210
P2,-0.14,0.31,1810
P2,-0.15,0.31,1043
P2,-0.16,0.31,397
P2,-0.16,0.30,318
P2,-0.22,0.57,2455
P2,-0.21,0.56,2013
P2,0.12,0.23,2544
P2,0.13,0.23,1062
P2,0.14,0.23,220
P2,-0.11,0.41,2940
P2,-0.12,0.41,2441
P2,0.00,0.74,1724
P2,0.04,0.89,3378
P2,-0.23,1.10,999
P2,-0.22,1.10,1085
P2,-0.21,1.10,838
P2,-0.15,1.31,260
P2,-0.15,1.32,461
P2,-0.14,1.31,520
P2,0.04,0.61,12765
