family,x,y,count
P3,0.02,0.32,812
P3,-0.09,0.88,121
P3,-0.10,0.88,73
P3,-0.11,0.88,76
P3,-0.15,0.60,175
P3,-0.14,0.60,68
P3,-0.15,0.83,81
P3,-0.14,0.83,52
P3,-0.19,0.72,168
P3,0.13,1.03,39
P3,0.14,1.04,65
P3,0.14,1.03,52
P3,0.11,1.03,197
P3,0.11,1.02,83
P3,0.22,0.85,342
P3,0.16,1.12,67
P3,-0.07,0.79,104
P3,-0.08,0.79,91
P3,-0.14,1.37,88
P3,-0.15,1.37,66
P3,-0.16,1.37,48
P3,-0.16,1.36,55
P3,-0.15,0.92,74
P3,-0.15,0.93,118
P3,-0.14,0.93,104
P3,-0.04,0.59,251
P3,-0.04,0.60,361
P3,-0.03,0.59,255
P3,-0.06,0.47,273
P3,-0.06,0.48,210
P3,-0.05,0.48,321
P3,0.06,0.28,1203
P3,-0.18,0.63,223
P3,-0.03,0.60,200
P3,0.12,1.38,59
P3,0.11,1.38,21
P3,-0.10,0.21,1219
P3,0.06,0.26,8954
P3,-0.04,0.63,286
P3,-0.04,0.64,346
P3,-0.13,0.87,96
P3,-0.15,0.90,60
P3,-0.14,0.90,54
P3,-0.04,1.05,20
P3,0.13,0.56,113
P3,0.03,0.51,218
P3,0.04,0.67,251
P3,-0.12,1.27,43
P3,-0.11,1.27,41
P3,0.21,0.99,121
P3,0.20,0.99,79
P3,0.19,0.99,49
P3,-0.18,1.09,62
P3,-0.17,1.09,37
P3,-0.17,1.10,113
P3,-0.16,1.09,49
P3,0.18,0.68,83
P3,-0.07,0.51,169
P3,-0.07,0.52,239
P3,-0.06,0.52,255
P3,-0.06,0.51,195
P3,0.19,1.00,145
P3,0.18,1.00,88
P3,0.18,0.99,79
P3,0.08,1.11,42
P3,0.08,1.12,44
P3,-0.03,1.39,4
P3,-0.03,1.38,19
P3,0.11,0.68,76
P3,0.12,0.68,46
P3,0.12,0.82,52
P3,0.12,0.83,80
P3,0.13,0.83,30
P3,0.13,0.82,39
P3,-0.24,1.27,30
P3,-0.23,1.27,33
P3,-0.23,1.26,33
P3,-0.13,0.48,110
P3,-0.07,0.28,3334
P3,0.12,0.47,277
P3,-0.14,1.34,30
P3,-0.15,1.34,45
P3,-0.21,0.84,242
P3,-0.19,1.28,45
P3,-0.20,1.28,82
P3,-0.09,1.18,68
P3,-0.10,1.18,171
P3,-0.08,1.06,159
P3,-0.08,1.07,101
P3,0.21,1.08,70
P3,0.08,0.86,33
P3,0.10,0.86,47
P3,-0.14,1.05,47
P3,-0.23,0.96,205
P3,-0.22,0.67,369
P3,-0.03,0.92,133
P3,-0.04,0.92,154
P3,-0.07,1.39,5
P3,-0.07,1.38,15
P3,0.10,0.84,83
P3,0.10,0.85,67
P3,-0.04,0.72,188
P3,0.14,0.59,138
P3,0.14,0.60,67
P3,0.15,0.60,184
P3,-0.16,1.00,71
P3,-0.20,1.36,20
P3,-0.18,1.36,120
P3,-0.23,1.09,124
P3,-0.22,1.09,138
P3,-0.21,1.09,117
P3,-0.10,0.57,264
P3,0.20,1.21,81
P3,0.22,0.76,325
P3,-0.17,0.81,111
P3,-0.24,1.05,128
P3,-0.23,1.05,185
P3,0.01,1.23,135
P3,0.01,1.24,94
P3,0.10,0.81,105
P3,0.10,0.82,71
P3,0.11,0.82,118
P3,0.11,0.81,114
P3,0.10,0.43,274
P3,0.11,0.43,217
P3,-0.18,0.69,183
P3,-0.13,0.51,201
P3,-0.13,0.52,283
P3,-0.16,1.06,99
P3,0.23,1.13,45
P3,0.22,1.13,66
P3,-0.10,0.43,249
P3,-0.11,0.28,2789
P3,-0.08,0.34,247
P3,-0.09,0.34,314
P3,-0.05,1.35,55
P3,-0.05,1.36,60
P3,-0.04,1.35,14
P3,-0.04,1.34,1
P3,-0.13,0.49,211
P3,0.00,0.37,494
P3,-0.14,0.70,121
P3,-0.14,0.71,54
P3,-0.15,0.71,38
P3,-0.15,0.70,77
P3,0.05,0.48,416
P3,0.06,0.48,374
P3,0.07,0.93,57
P3,0.07,0.94,131
P3,0.08,0.94,96
P3,0.08,0.93,82
P3,0.10,0.54,179
P3,-0.11,0.29,2683
P3,-0.07,0.91,183
P3,-0.04,0.48,258
P3,-0.04,0.54,213
P3,-0.04,0.55,315
P3,-0.19,1.38,68
P3,-0.17,0.86,102
P3,0.00,0.48,325
P3,0.15,1.25,6
P3,0.16,1.25,32
P3,0.16,1.26,69
P3,0.17,1.26,52
P3,0.17,1.25,27
P3,0.14,0.41,373
P3,-0.02,0.96,86
P3,-0.03,0.96,40
P3,-0.03,0.95,26
P3,-0.18,0.58,230
P3,-0.24,1.21,83
P3,-0.23,1.21,56
P3,0.17,0.54,149
P3,0.16,0.55,149
P3,0.16,0.54,236
P3,-0.18,1.21,57
P3,-0.17,1.21,89
P3,0.14,0.66,86
P3,0.15,0.66,48
P3,0.15,0.65,131
P3,0.16,0.65,72
P3,0.16,1.28,21
P3,0.15,1.28,55
P3,0.14,1.28,74
P3,0.05,0.96,49
P3,0.05,0.97,33
P3,0.07,0.97,83
P3,0.07,0.96,118
P3,-0.24,0.96,168
P3,-0.23,0.97,116
P3,-0.22,0.97,123
P3,-0.21,0.95,218
P3,0.23,1.01,99
P3,-0.09,0.68,102
P3,-0.09,0.69,187
P3,0.18,0.69,125
P3,-0.05,1.01,106
P3,-0.05,1.02,70
P3,-0.06,1.01,79
P3,-0.17,1.30,34
P3,-0.16,1.30,74
P3,-0.15,1.30,55
P3,-0.03,0.85,59
P3,-0.19,1.10,74
P3,-0.18,1.10,136
P3,0.14,0.87,46
P3,-0.15,1.23,77
P3,-0.14,1.23,120
P3,-0.12,1.16,41
P3,-0.11,1.16,30
P3,-0.10,1.16,21
P3,0.12,0.44,169
P3,0.12,0.45,245
P3,0.13,0.44,170
P3,-0.19,0.73,95
P3,0.03,0.93,167
P3,0.03,0.94,276
P3,0.02,0.93,150
P3,0.10,0.48,246
P3,-0.21,0.69,352
P3,-0.01,0.56,257
P3,-0.18,0.76,87
P3,0.01,1.05,148
P3,0.08,0.65,216
P3,0.08,0.66,263
P3,-0.06,0.65,146
P3,-0.06,0.66,105
P3,-0.05,0.66,121
P3,-0.05,0.65,218
P3,-0.18,0.88,139
P3,0.18,0.58,201
P3,0.14,1.31,5
P3,0.14,1.32,90
P3,0.15,1.32,95
P3,0.15,1.31,4
P3,0.16,1.31,24
P3,-0.13,1.10,5
P3,-0.12,0.58,39
P3,-0.13,0.58,16
P3,-0.14,0.59,128
P3,0.21,0.85,246
P3,0.15,1.02,17
P3,0.15,1.03,99
P3,0.16,1.03,56
P3,0.16,1.02,40
P3,0.22,0.82,259
P3,0.20,0.51,841
P3,0.02,0.70,244
P3,0.01,0.70,63
P3,-0.13,0.55,246
P3,-0.16,0.55,250
P3,-0.23,1.10,169
P3,-0.22,1.10,93
P3,-0.21,1.10,72
P3,-0.03,0.69,162
P3,-0.01,0.25,1686
P3,-0.20,0.85,86
P3,-0.05,0.58,209
P3,-0.15,1.01,74
P3,-0.16,1.01,87
P3,-0.17,1.01,91
P3,0.11,0.59,178
P3,0.12,0.59,68
P3,0.13,0.59,83
P3,-0.02,0.36,552
P3,-0.01,0.83,187
P3,-0.01,0.82,78
P3,0.09,1.32,22
P3,0.09,1.33,43
P3,0.10,1.33,22
P3,0.10,1.32,6
P3,0.15,0.86,51
P3,-0.15,0.99,92
P3,-0.16,0.99,89
P3,-0.24,0.68,400
P3,0.24,0.69,279
P3,0.23,0.69,351
P3,-0.13,0.70,110
P3,0.01,0.66,306
P3,0.00,0.66,178
P3,0.00,0.67,273
P3,-0.01,0.67,287
P3,-0.01,0.66,136
P3,0.04,1.31,46
P3,0.05,1.31,111
P3,0.06,1.31,100
P3,0.08,0.21,11709
P3,0.06,0.60,168
P3,0.07,0.61,190
P3,0.07,0.60,187
P3,0.02,0.76,183
P3,0.02,0.77,152
P3,0.03,0.77,159
P3,0.03,0.76,139
P3,-0.18,0.97,85
P3,-0.22,1.05,162
P3,-0.21,1.05,147
P3,-0.20,1.05,140
P3,-0.01,0.61,143
P3,-0.02,0.61,229
P3,-0.16,0.78,34
P3,-0.15,0.78,89
P3,-0.14,0.78,110
P3,0.01,0.59,379
P3,-0.16,0.79,81
P3,-0.15,0.79,80
P3,0.19,0.71,251
P3,0.19,0.70,185
P3,-0.16,0.59,178
P3,0.20,0.96,105
P3,-0.05,1.29,121
P3,-0.05,1.30,110
P3,0.10,0.38,368
P3,0.24,1.37,11
P3,-0.17,0.57,134
P3,-0.18,0.57,217
P3,-0.19,0.60,488
P3,-0.01,0.81,104
P3,0.20,1.08,118
P3,0.19,1.08,161
P3,-0.01,1.09,151
P3,-0.01,1.10,77
P3,0.16,0.64,83
P3,0.17,0.64,190
P3,0.18,0.64,218
P3,0.23,0.71,342
P3,0.10,0.40,145
P3,0.09,0.41,175
P3,-0.08,1.25,92
P3,-0.09,1.25,112
P3,-0.10,1.25,161
P3,-0.10,1.24,98
P3,-0.17,0.89,67
P3,-0.18,0.89,99
P3,-0.19,0.90,132
P3,-0.12,0.78,42
P3,-0.13,0.78,86
P3,0.18,1.36,70
P3,0.18,1.35,2
P3,0.15,1.15,60
P3,0.14,1.15,37
P3,-0.02,0.72,191
P3,-0.10,0.68,98
P3,-0.11,0.68,143
P3,-0.11,0.69,82
P3,-0.12,0.68,189
P3,0.12,0.99,102
P3,0.13,0.99,95
P3,0.14,0.99,79
P3,0.24,0.84,290
P3,-0.06,1.02,87
P3,-0.08,1.03,60
P3,-0.08,1.02,105
P3,-0.17,0.88,49
P3,0.16,1.38,64
P3,0.15,1.38,35
P3,-0.01,0.57,180
P3,-0.02,0.57,379
P3,0.15,0.71,117
P3,0.16,0.71,96
P3,0.23,1.04,131
P3,-0.03,0.74,120
P3,0.06,0.76,142
P3,0.05,0.76,73
P3,0.05,0.77,131
P3,0.04,0.65,340
P3,-0.10,1.26,113
P3,-0.11,1.26,75
P3,-0.11,1.25,87
P3,0.02,0.90,148
P3,0.02,0.91,117
P3,0.03,0.91,141
P3,0.04,0.91,151
P3,0.04,0.90,113
P3,0.10,0.22,4864
P3,-0.16,1.20,78
P3,-0.17,1.20,165
P3,-0.15,1.17,70
P3,-0.17,1.17,7
P3,0.18,0.77,59
P3,0.18,0.78,299
P3,0.15,0.50,138
P3,0.16,0.50,112
P3,-0.02,1.06,21
P3,0.11,0.36,353
P3,0.02,0.78,248
P3,0.03,0.78,150
P3,0.08,1.15,28
P3,0.08,1.16,19
P3,0.09,1.16,43
P3,0.09,1.15,101
P3,0.10,1.15,80
P3,-0.07,1.27,83
P3,-0.07,1.26,12
P3,0.16,0.61,168
P3,-0.02,0.74,147
P3,-0.02,0.75,267
P3,0.23,0.70,335
P3,0.22,0.70,405
P3,-0.01,0.84,168
P3,-0.13,0.82,62
P3,-0.14,0.82,52
P3,0.18,0.94,160
P3,-0.11,1.12,77
P3,-0.10,1.12,75
P3,0.04,0.68,368
P3,0.05,0.67,160
P3,-0.03,0.64,278
P3,-0.12,1.06,122
P3,0.17,1.21,112
P3,0.17,1.20,48
P3,0.19,1.09,162
P3,0.18,1.08,130
P3,0.21,1.36,83
P3,0.22,1.36,61
P3,0.03,0.55,268
P3,-0.16,0.95,49
P3,0.04,1.29,19
P3,0.05,1.29,55
P3,0.06,1.29,92
P3,0.14,1.14,47
P3,-0.08,0.64,227
P3,0.14,0.86,13
P3,-0.21,1.03,122
P3,-0.20,1.03,122
P3,0.07,0.64,207
P3,0.08,0.64,294
P3,0.09,0.64,115
P3,0.00,0.92,139
P3,0.00,0.93,53
P3,-0.01,0.92,157
P3,0.14,0.42,87
P3,-0.23,0.98,60
P3,-0.22,0.98,94
P3,-0.23,1.20,71
P3,0.15,0.88,82
P3,-0.24,1.16,52
P3,-0.24,1.15,95
P3,0.11,0.35,297
P3,-0.21,0.67,298
P3,0.13,0.40,296
P3,0.13,0.41,499
P3,0.17,0.53,205
P3,0.18,0.53,418
P3,0.21,1.18,67
P3,0.21,1.19,134
P3,0.20,1.19,126
P3,0.19,1.18,47
P3,0.18,0.70,98
P3,0.17,0.69,47
P3,0.08,0.63,88
P3,0.04,0.46,477
P3,-0.08,0.73,148
P3,-0.09,0.73,236
P3,-0.09,0.72,192
P3,0.24,0.93,150
P3,0.23,0.93,174
P3,-0.21,1.38,69
P3,-0.17,1.08,152
P3,-0.05,0.80,189
P3,-0.05,0.81,110
P3,-0.17,1.18,117
P3,-0.17,1.19,71
P3,-0.18,1.19,85
P3,-0.18,1.18,73
P3,-0.19,1.18,34
P3,-0.07,0.42,357
P3,-0.11,0.47,272
P3,-0.03,0.37,561
P3,-0.06,1.31,6
P3,-0.06,1.32,41
P3,-0.05,1.32,28
P3,-0.05,1.31,8
P3,0.20,1.03,104
P3,-0.06,0.84,148
P3,0.19,1.16,122
P3,0.23,1.22,67
P3,0.22,1.22,69
P3,0.21,1.22,81
P3,0.00,0.59,228
P3,-0.19,0.54,660
P3,-0.18,0.53,284
P3,-0.12,0.39,452
P3,-0.09,0.50,119
P3,-0.07,0.56,231
P3,-0.06,0.56,221
P3,0.14,0.95,30
P3,0.13,0.95,75
P3,0.12,0.95,84
P3,0.12,0.94,71
P3,0.06,1.09,52
P3,0.07,1.09,31
P3,-0.10,0.73,163
P3,-0.11,0.73,103
P3,-0.11,0.72,121
P3,-0.11,0.65,118
P3,-0.12,0.65,51
P3,-0.03,0.89,129
P3,-0.03,0.90,40
P3,-0.04,0.90,201
P3,-0.04,0.89,118
P3,-0.13,1.23,64
P3,-0.02,0.67,224
P3,-0.02,0.68,277
P3,0.14,0.98,32
P3,0.12,0.98,64
P3,-0.07,0.65,151
P3,0.16,0.62,79
P3,0.16,0.63,120
P3,0.15,0.62,80
P3,-0.12,0.49,199
P3,-0.12,0.48,311
P3,-0.13,0.96,34
P3,-0.14,0.96,35
P3,-0.14,0.97,81
P3,-0.15,0.97,52
P3,-0.15,0.96,96
P3,0.18,0.62,148
P3,0.17,0.62,55
P3,-0.07,0.47,257
P3,-0.08,0.47,162
P3,0.15,0.83,116
P3,0.15,0.84,28
P3,0.16,0.84,120
P3,0.17,0.84,91
P3,0.17,0.83,80
P3,-0.24,1.36,19
P3,0.03,1.16,102
P3,0.03,1.17,102
P3,0.04,1.17,49
P3,0.04,1.16,61
P3,0.06,0.77,198
P3,0.06,0.78,58
P3,0.07,0.78,151
P3,0.08,0.78,84
P3,0.08,0.77,105
P3,0.04,0.56,377
P3,0.04,0.57,410
P3,0.05,0.57,323
P3,0.05,0.56,195
P3,0.19,0.65,210
P3,0.20,0.65,252
P3,-0.14,0.76,111
P3,-0.15,0.76,121
P3,-0.08,0.90,97
P3,-0.09,0.90,27
P3,0.17,1.24,64
P3,0.16,1.24,41
P3,0.11,1.27,37
P3,0.10,1.27,62
P3,0.09,1.27,82
P3,-0.04,0.38,407
P3,0.19,0.91,34
P3,0.18,0.91,36
P3,0.16,0.95,57
P3,0.18,1.10,167
P3,0.18,1.11,64
P3,0.19,1.10,185
P3,0.18,0.97,141
P3,0.17,0.97,102
P3,0.14,0.54,137
P3,0.14,0.53,218
P3,0.12,0.79,40
P3,0.13,0.79,54
P3,-0.15,1.08,101
P3,-0.16,1.08,75
P3,-0.16,1.07,102
P3,-0.11,0.85,177
P3,-0.12,0.85,117
P3,-0.13,0.85,84
P3,0.16,0.70,87
P3,0.17,0.70,74
P3,0.16,1.37,80
P3,0.09,0.22,8872
P3,0.11,0.22,925
P3,0.17,0.68,40
P3,0.24,0.99,132
P3,0.23,0.99,168
P3,0.22,0.99,81
P3,0.17,0.60,239
P3,-0.16,1.18,95
P3,-0.21,0.87,170
P3,-0.22,0.87,249
P3,-0.23,0.86,140
P3,0.18,1.06,43
P3,0.17,1.06,91
P3,0.16,1.06,43
P3,-0.04,0.61,218
P3,-0.17,0.52,220
P3,0.18,1.07,116
P3,0.19,1.07,89
P3,-0.20,1.19,33
P3,-0.19,1.19,88
P3,0.08,1.27,83
P3,0.09,1.28,55
P3,-0.21,1.04,60
P3,-0.20,1.04,117
P3,0.22,0.98,107
P3,0.21,0.98,116
P3,0.20,0.98,23
P3,0.03,0.70,284
P3,0.03,0.71,235
P3,0.04,0.71,122
P3,0.04,0.70,157
P3,-0.05,0.56,176
P3,-0.02,0.38,551
P3,-0.02,1.08,90
P3,-0.01,1.08,117
P3,-0.15,0.86,56
P3,-0.16,0.86,91
P3,-0.15,0.87,33
P3,-0.16,0.88,23
P3,0.09,0.21,8011
P3,0.08,0.52,151
P3,-0.12,0.94,117
P3,-0.13,0.94,180
P3,-0.14,0.94,143
P3,-0.05,1.16,74
P3,-0.04,1.16,170
P3,-0.04,1.15,71
P3,0.08,1.20,18
P3,0.09,1.20,38
P3,0.09,1.21,96
P3,0.10,1.21,43
P3,0.10,1.20,35
P3,0.17,0.57,203
P3,0.24,0.96,199
P3,0.09,0.53,193
P3,0.09,0.52,95
P3,-0.10,1.17,29
P3,0.04,0.55,296
P3,0.07,1.05,34
P3,0.08,1.05,41
P3,0.09,1.05,67
P3,0.03,0.44,304
P3,0.01,0.49,395
P3,0.11,0.83,78
P3,0.03,0.92,87
P3,0.01,0.37,512
P3,0.00,0.52,406
P3,-0.11,1.17,132
P3,-0.20,0.55,646
P3,-0.08,1.05,62
P3,-0.09,1.06,234
P3,-0.10,1.06,123
P3,-0.10,1.05,101
P3,-0.15,0.94,89
P3,-0.15,0.95,46
P3,-0.16,0.94,50
P3,-0.01,0.94,166
P3,0.00,0.94,91
P3,0.13,1.09,40
P3,-0.06,0.80,159
P3,-0.10,0.80,49
P3,-0.11,0.80,63
P3,0.01,1.34,32
P3,0.01,1.35,49
P3,0.00,1.35,54
P3,0.00,1.34,23
P3,-0.01,1.34,2
P3,0.20,1.00,179
P3,-0.19,0.82,152
P3,-0.09,0.54,136
P3,-0.09,0.56,129
P3,0.03,1.25,5
P3,0.03,1.26,6
P3,0.04,1.26,31
P3,0.05,1.26,24
P3,0.05,1.25,62
P3,0.12,1.03,136
P3,0.05,0.58,296
P3,0.06,0.58,259
P3,0.06,0.57,277
P3,0.23,0.96,247
P3,-0.05,0.89,107
P3,-0.06,0.89,157
P3,0.02,1.01,46
P3,0.02,1.02,86
P3,-0.24,0.91,48
P3,0.02,0.60,362
P3,-0.19,1.07,70
P3,-0.18,1.07,138
P3,-0.18,1.08,137
P3,-0.17,1.07,110
P3,-0.06,0.57,233
P3,0.19,0.85,110
P3,0.12,0.81,50
P3,0.13,0.81,128
P3,0.16,0.98,110
P3,0.16,0.99,63
P3,0.15,0.99,124
P3,0.03,0.46,532
P3,-0.01,0.70,177
P3,-0.02,0.70,257
P3,-0.02,0.69,110
P3,-0.10,0.20,1521
P3,-0.08,1.04,51
P3,-0.07,1.04,106
P3,-0.20,1.07,86
P3,0.02,0.52,369
P3,0.04,0.52,284
P3,0.08,0.79,93
P3,0.08,0.80,142
P3,0.09,0.80,147
P3,0.09,0.79,184
P3,0.10,0.79,137
P3,0.06,0.49,382
P3,-0.21,0.97,138
P3,-0.20,0.97,147
P3,-0.13,0.83,131
P3,-0.15,0.82,118
P3,0.23,1.18,80
P3,0.23,1.19,44
P3,0.22,1.19,124
P3,0.22,1.18,43
P3,-0.13,1.11,49
P3,-0.13,1.12,133
P3,-0.17,1.06,66
P3,-0.18,1.06,104
P3,-0.18,1.05,60
P3,-0.19,1.05,77
P3,-0.17,0.47,160
P3,0.19,0.80,163
P3,-0.08,0.77,72
P3,-0.09,0.27,3899
P3,0.18,0.47,541
P3,0.08,1.21,35
P3,0.08,0.56,216
P3,0.03,0.72,175
P3,0.04,0.72,231
P3,-0.20,0.75,240
P3,-0.19,0.65,174
P3,-0.18,0.65,83
P3,0.10,0.47,213
P3,-0.11,1.14,68
P3,0.09,0.77,121
P3,0.09,0.78,73
P3,0.10,0.77,95
P3,0.17,0.71,36
P3,0.11,0.95,91
P3,-0.04,0.52,315
P3,-0.04,0.53,132
P3,-0.22,1.25,72
P3,-0.21,1.25,74
P3,-0.20,1.25,48
P3,-0.11,1.23,48
P3,-0.11,1.24,73
P3,-0.12,1.23,30
P3,0.18,0.93,157
P3,0.16,1.34,30
P3,-0.03,0.36,656
P3,-0.03,1.23,87
P3,-0.02,1.23,81
P3,0.10,0.80,68
P3,0.15,0.98,51
P3,0.16,0.97,55
P3,-0.15,1.18,42
P3,-0.14,1.18,52
P3,-0.14,1.19,70
P3,-0.12,1.05,63
P3,-0.13,0.65,95
P3,-0.13,0.66,82
P3,-0.14,0.66,123
P3,-0.24,1.08,91
P3,-0.24,1.09,97
P3,-0.23,1.08,113
P3,-0.22,1.08,119
P3,-0.15,1.03,136
P3,-0.14,1.03,167
P3,0.04,1.11,32
P3,0.04,1.12,57
P3,0.05,1.12,121
P3,0.06,1.12,59
P3,0.06,1.11,93
P3,-0.24,1.23,69
P3,-0.23,1.23,67
P3,-0.22,1.23,58
P3,0.21,0.79,205
P3,-0.05,0.52,171
P3,-0.08,0.70,150
P3,-0.18,1.31,17
P3,-0.17,1.31,56
P3,-0.16,1.31,56
P3,0.08,0.96,73
P3,0.08,0.97,81
P3,0.09,0.96,67
P3,0.09,1.22,18
P3,0.08,1.22,42
P3,0.07,0.80,52
P3,0.07,0.79,63
P3,-0.11,0.97,46
P3,-0.11,0.98,93
P3,0.16,1.21,86
P3,0.24,0.42,146007
P3,-0.24,0.99,172
P3,-0.23,0.99,84
P3,-0.23,0.89,162
P3,-0.23,1.15,112
P3,-0.22,1.15,122
P3,0.05,0.66,158
P3,0.06,0.66,113
P3,0.07,0.66,214
P3,0.20,1.22,50
P3,0.20,1.23,66
P3,0.19,1.23,72
P3,0.19,0.89,109
P3,0.20,0.89,202
P3,-0.05,0.51,423
P3,0.16,0.49,340
P3,0.08,0.73,134
P3,0.09,0.72,26
P3,0.10,1.36,10
P3,0.11,1.36,53
P3,0.12,1.36,41
P3,-0.17,0.68,59
P3,-0.18,0.68,152
P3,-0.24,0.42,135945
P3,-0.10,0.39,244
P3,0.09,1.12,117
P3,0.10,1.12,9
P3,0.15,0.80,111
P3,0.15,0.81,21
P3,0.16,0.80,127
P3,0.17,0.80,61
P3,0.15,0.79,75
P3,-0.07,1.16,165
P3,-0.08,1.16,106
P3,-0.09,1.16,60
P3,-0.09,1.15,125
P3,0.02,0.37,637
P3,0.01,0.67,230
P3,-0.22,0.83,223
P3,0.18,1.16,129
P3,0.17,1.16,140
P3,0.16,1.16,76
P3,-0.02,0.85,112
P3,-0.02,0.86,121
P3,-0.03,0.86,62
P3,-0.01,1.19,46
P3,-0.01,1.20,133
P3,0.19,0.78,201
P3,0.17,0.78,132
P3,0.09,0.82,37
P3,0.09,0.83,71
P3,0.10,0.83,60
P3,-0.07,0.63,190
P3,-0.08,0.62,121
P3,-0.07,0.68,152
P3,-0.07,0.69,155
P3,-0.06,0.69,62
P3,-0.06,0.68,74
P3,0.09,1.11,96
P3,0.13,1.08,33
P3,0.14,1.08,48
P3,0.15,1.08,36
P3,0.07,0.74,108
P3,0.19,1.26,56
P3,0.19,1.27,26
P3,0.20,1.27,86
P3,0.23,0.89,154
P3,0.22,0.89,186
P3,0.21,0.89,291
P3,-0.21,0.99,136
P3,0.08,0.84,80
P3,0.08,0.85,92
P3,0.03,1.00,10
P3,-0.07,0.95,27
P3,-0.07,0.96,39
P3,-0.08,0.96,71
P3,-0.09,0.95,37
P3,-0.13,0.20,231
P3,0.14,1.35,52
P3,0.13,1.35,37
P3,-0.07,0.76,186
P3,0.08,1.32,82
P3,0.09,1.31,15
P3,-0.03,0.38,408
P3,-0.07,0.82,73
P3,-0.07,0.83,202
P3,-0.08,0.83,148
P3,-0.08,0.82,114
P3,0.14,0.58,154
P3,0.15,0.58,108
P3,-0.14,0.53,69
P3,-0.12,0.20,997
P3,-0.05,1.18,49
P3,-0.06,1.19,57
P3,-0.06,1.18,97
P3,-0.19,0.58,420
P3,0.23,0.75,343
P3,0.15,1.10,30
P3,-0.17,0.53,208
P3,-0.12,0.73,80
P3,-0.12,0.74,58
P3,0.23,1.23,77
P3,0.22,1.23,52
P3,0.21,1.23,78
P3,-0.11,0.76,152
P3,-0.12,0.76,140
P3,-0.13,0.76,56
P3,-0.13,0.75,14
P3,-0.14,0.80,88
P3,-0.15,0.80,163
P3,-0.01,1.29,17
P3,-0.01,1.30,34
P3,0.00,1.30,48
P3,0.00,1.29,23
P3,0.20,1.18,25
P3,-0.01,0.63,444
P3,0.02,0.99,41
P3,-0.06,1.06,58
P3,0.12,0.85,22
P3,0.13,0.85,36
P3,0.14,0.55,131
P3,0.11,1.08,29
P3,0.10,1.08,73
P3,0.09,1.08,45
P3,-0.08,1.11,65
P3,-0.10,1.10,53
P3,0.07,0.62,162
P3,-0.10,0.81,112
P3,-0.11,0.81,68
P3,-0.12,0.81,137
P3,-0.21,0.91,171
P3,-0.08,0.27,8555
P3,0.24,0.80,243
P3,-0.24,1.06,107
P3,-0.23,1.06,124
P3,-0.08,0.46,194
P3,0.05,0.74,116
P3,0.06,0.74,161
P3,0.24,1.13,29
P3,0.24,1.12,31
P3,0.24,1.11,33
P3,0.23,1.11,106
P3,-0.05,0.97,101
P3,-0.06,0.97,75
P3,-0.07,0.97,95
P3,-0.13,0.95,20
P3,-0.12,0.96,18
P3,-0.12,0.95,52
P3,-0.13,0.97,88
P3,-0.12,0.97,63
P3,0.00,0.74,88
P3,-0.20,0.64,317
P3,-0.06,1.21,19
P3,-0.07,1.22,39
P3,-0.08,1.22,19
P3,-0.08,1.21,24
P3,-0.17,1.36,46
P3,-0.19,1.04,96
P3,-0.03,1.03,56
P3,-0.04,1.03,242
P3,-0.05,1.03,42
P3,-0.07,0.81,32
P3,-0.08,0.81,95
P3,-0.09,0.82,153
P3,-0.09,0.81,136
P3,-0.24,1.10,103
P3,0.19,0.64,186
P3,-0.06,1.00,90
P3,-0.07,1.00,86
P3,-0.07,1.01,218
P3,-0.22,1.39,25
P3,-0.22,1.38,138
P3,0.14,1.30,38
P3,0.13,1.30,84
P3,0.18,0.87,142
P3,0.10,0.49,122
P3,-0.11,1.07,146
P3,-0.05,0.72,107
P3,-0.12,0.72,96
P3,-0.04,1.30,29
P3,-0.04,1.31,20
P3,-0.16,1.39,4
P3,-0.24,1.04,61
P3,-0.23,1.04,100
P3,-0.06,0.81,33
P3,-0.04,1.27,57
P3,-0.03,1.27,65
P3,-0.03,1.26,48
P3,-0.06,0.58,194
P3,-0.07,0.58,251
P3,-0.24,1.22,83
P3,-0.11,0.66,78
P3,-0.11,0.86,34
P3,-0.10,0.75,28
P3,-0.10,1.31,68
P3,-0.11,1.31,129
P3,-0.12,1.31,62
P3,-0.12,1.30,89
P3,0.06,1.03,64
P3,0.06,1.04,118
P3,-0.23,0.87,170
P3,0.15,0.97,68
P3,0.16,0.57,116
P3,0.00,0.75,122
P3,-0.17,1.12,92
P3,-0.16,1.12,107
P3,-0.15,1.12,86
P3,0.06,0.59,142
P3,0.07,0.59,181
P3,0.08,0.59,222
P3,0.03,0.86,115
P3,-0.07,0.72,97
P3,-0.08,0.71,156
P3,-0.18,0.62,193
P3,-0.17,0.62,182
P3,-0.10,0.85,185
P3,0.09,0.71,152
P3,0.10,0.71,57
P3,0.10,0.72,50
P3,0.11,0.72,62
P3,0.11,0.71,32
P3,-0.10,1.27,70
P3,-0.08,1.27,26
P3,-0.05,0.94,188
P3,-0.06,0.94,109
P3,-0.06,0.93,152
P3,-0.23,1.16,43
P3,-0.22,1.16,112
P3,0.18,0.95,134
P3,0.14,0.74,56
P3,0.15,0.74,141
P3,0.16,0.74,112
P3,-0.07,0.64,178
P3,0.06,0.75,116
P3,0.22,0.86,194
P3,-0.14,0.86,108
P3,-0.14,0.87,27
P3,0.11,0.58,147
P3,0.12,0.58,102
P3,0.13,0.58,124
